sample_id	index	frac_genome	type
SA1035	0.391424832576399	14255	RNA
SA1035	0.391501808944654	14255	RNA
SA1035	0.391578785312909	14255	RNA
SA1035	0.391655761681164	14255	RNA
SA1035	0.391732738049419	14256	RNA
SA1035	0.391809714417674	14256	RNA
SA1035	0.391886690785929	14256	RNA
SA1035	0.391963667154184	14256	RNA
SA1035	0.392040643522439	14256	RNA
SA1035	0.392117619890694	14256	RNA
SA1035	0.392194596258948	14256	RNA
SA1035	0.392271572627203	14256	RNA
SA1035	0.392348548995458	14256	RNA
SA1035	0.392425525363713	14256	RNA
SA1035	0.392502501731968	14257	RNA
SA1035	0.392579478100223	14257	RNA
SA1035	0.392656454468478	14257	RNA
SA1035	0.392733430836733	14257	RNA
SA1035	0.392810407204988	14258	RNA
SA1035	0.392887383573243	14258	RNA
SA1035	0.392964359941498	14258	RNA
SA1035	0.393041336309753	14258	RNA
SA1035	0.393118312678008	14258	RNA
SA1035	0.393195289046263	14259	RNA
SA1035	0.393272265414518	14259	RNA
SA1035	0.393349241782773	14259	RNA
SA1035	0.393426218151028	14259	RNA
SA1035	0.393503194519283	14259	RNA
SA1035	0.393580170887538	14259	RNA
SA1035	0.393657147255792	14260	RNA
SA1035	0.393734123624047	14260	RNA
SA1035	0.393811099992302	14260	RNA
SA1035	0.393888076360557	14260	RNA
SA1035	0.393965052728812	14260	RNA
SA1035	0.394042029097067	14261	RNA
SA1035	0.394119005465322	14261	RNA
SA1035	0.394195981833577	14261	RNA
SA1035	0.394272958201832	14261	RNA
SA1035	0.394349934570087	14261	RNA
SA1035	0.394426910938342	14262	RNA
SA1035	0.394503887306597	14262	RNA
SA1035	0.394580863674852	14263	RNA
SA1035	0.394657840043107	14263	RNA
SA1035	0.394734816411362	14263	RNA
SA1035	0.394811792779617	14264	RNA
SA1035	0.394888769147872	14264	RNA
SA1035	0.394965745516127	14264	RNA
SA1035	0.395042721884381	14264	RNA
SA1035	0.395119698252636	14264	RNA
SA1035	0.395196674620891	14264	RNA
SA1035	0.395273650989146	14265	RNA
SA1035	0.395350627357401	14265	RNA
SA1035	0.395427603725656	14266	RNA
SA1035	0.395504580093911	14266	RNA
SA1035	0.395581556462166	14266	RNA
SA1035	0.395658532830421	14266	RNA
SA1035	0.395735509198676	14267	RNA
SA1035	0.395812485566931	14267	RNA
SA1035	0.395889461935186	14267	RNA
SA1035	0.395966438303441	14267	RNA
SA1035	0.396043414671696	14267	RNA
SA1035	0.396120391039951	14267	RNA
SA1035	0.396197367408206	14268	RNA
SA1035	0.396274343776461	14268	RNA
SA1035	0.396351320144716	14268	RNA
SA1035	0.396428296512971	14269	RNA
SA1035	0.396505272881225	14269	RNA
SA1035	0.39658224924948	14269	RNA
SA1035	0.396659225617735	14269	RNA
SA1035	0.39673620198599	14269	RNA
SA1035	0.396813178354245	14269	RNA
SA1035	0.3968901547225	14269	RNA
SA1035	0.396967131090755	14269	RNA
SA1035	0.39704410745901	14270	RNA
SA1035	0.397121083827265	14271	RNA
SA1035	0.39719806019552	14271	RNA
SA1035	0.397275036563775	14271	RNA
SA1035	0.39735201293203	14272	RNA
SA1035	0.397428989300285	14272	RNA
SA1035	0.39750596566854	14272	RNA
SA1035	0.397582942036795	14273	RNA
SA1035	0.39765991840505	14273	RNA
SA1035	0.397736894773305	14273	RNA
SA1035	0.39781387114156	14273	RNA
SA1035	0.397890847509814	14274	RNA
SA1035	0.397967823878069	14274	RNA
SA1035	0.398044800246324	14274	RNA
SA1035	0.398121776614579	14274	RNA
SA1035	0.398198752982834	14274	RNA
SA1035	0.398275729351089	14274	RNA
SA1035	0.398352705719344	14274	RNA
SA1035	0.398429682087599	14274	RNA
SA1035	0.398506658455854	14275	RNA
SA1035	0.398583634824109	14275	RNA
SA1035	0.398660611192364	14275	RNA
SA1035	0.398737587560619	14275	RNA
SA1035	0.398814563928874	14276	RNA
SA1035	0.398891540297129	14276	RNA
SA1035	0.398968516665384	14276	RNA
SA1035	0.399045493033639	14276	RNA
SA1035	0.399122469401894	14277	RNA
SA1035	0.399199445770149	14277	RNA
SA1035	0.399276422138404	14277	RNA
SA1035	0.399353398506658	14277	RNA
SA1035	0.399430374874913	14277	RNA
SA1035	0.399507351243168	14277	RNA
SA1035	0.399584327611423	14277	RNA
SA1035	0.399661303979678	14277	RNA
SA1035	0.399738280347933	14277	RNA
SA1035	0.399815256716188	14277	RNA
SA1035	0.399892233084443	14278	RNA
SA1035	0.399969209452698	14278	RNA
SA1035	0.400046185820953	14278	RNA
SA1035	0.400123162189208	14278	RNA
SA1035	0.400200138557463	14278	RNA
SA1035	0.400277114925718	14279	RNA
SA1035	0.400354091293973	14279	RNA
SA1035	0.400431067662228	14279	RNA
SA1035	0.400508044030483	14280	RNA
SA1035	0.400585020398738	14280	RNA
SA1035	0.400661996766993	14280	RNA
SA1035	0.400738973135247	14280	RNA
SA1035	0.400815949503502	14280	RNA
SA1035	0.400892925871757	14280	RNA
SA1035	0.400969902240012	14280	RNA
SA1035	0.401046878608267	14280	RNA
SA1035	0.401123854976522	14280	RNA
SA1035	0.401200831344777	14281	RNA
SA1035	0.401277807713032	14281	RNA
SA1035	0.401354784081287	14281	RNA
SA1035	0.401431760449542	14281	RNA
SA1035	0.401508736817797	14282	RNA
SA1035	0.401585713186052	14282	RNA
SA1035	0.401662689554307	14282	RNA
SA1035	0.401739665922562	14282	RNA
SA1035	0.401816642290817	14282	RNA
SA1035	0.401893618659072	14283	RNA
SA1035	0.401970595027327	14283	RNA
SA1035	0.402047571395582	14283	RNA
SA1035	0.402124547763836	14283	RNA
SA1035	0.402201524132091	14283	RNA
SA1035	0.402278500500346	14284	RNA
SA1035	0.402355476868601	14284	RNA
SA1035	0.402432453236856	14284	RNA
SA1035	0.402509429605111	14284	RNA
SA1035	0.402586405973366	14285	RNA
SA1035	0.402663382341621	14285	RNA
SA1035	0.402740358709876	14286	RNA
SA1035	0.402817335078131	14286	RNA
SA1035	0.402894311446386	14286	RNA
SA1035	0.402971287814641	14286	RNA
SA1035	0.403048264182896	14286	RNA
SA1035	0.403125240551151	14286	RNA
SA1035	0.403202216919406	14287	RNA
SA1035	0.403279193287661	14287	RNA
SA1035	0.403356169655916	14287	RNA
SA1035	0.403433146024171	14287	RNA
SA1035	0.403510122392426	14287	RNA
SA1035	0.40358709876068	14287	RNA
SA1035	0.403664075128935	14287	RNA
SA1035	0.40374105149719	14287	RNA
SA1035	0.403818027865445	14287	RNA
SA1035	0.4038950042337	14287	RNA
SA1035	0.403971980601955	14287	RNA
SA1035	0.40404895697021	14287	RNA
SA1035	0.404125933338465	14288	RNA
SA1035	0.40420290970672	14288	RNA
SA1035	0.404279886074975	14288	RNA
SA1035	0.40435686244323	14288	RNA
SA1035	0.404433838811485	14289	RNA
SA1035	0.40451081517974	14289	RNA
SA1035	0.404587791547995	14289	RNA
SA1035	0.40466476791625	14289	RNA
SA1035	0.404741744284505	14290	RNA
SA1035	0.40481872065276	14290	RNA
SA1035	0.404895697021015	14290	RNA
SA1035	0.40497267338927	14290	RNA
SA1035	0.405049649757524	14291	RNA
SA1035	0.405126626125779	14291	RNA
SA1035	0.405203602494034	14291	RNA
SA1035	0.405280578862289	14292	RNA
SA1035	0.405357555230544	14292	RNA
SA1035	0.405434531598799	14293	RNA
SA1035	0.405511507967054	14293	RNA
SA1035	0.405588484335309	14293	RNA
SA1035	0.405665460703564	14293	RNA
SA1035	0.405742437071819	14294	RNA
SA1035	0.405819413440074	14294	RNA
SA1035	0.405896389808329	14294	RNA
SA1035	0.405973366176584	14294	RNA
SA1035	0.406050342544839	14295	RNA
SA1035	0.406127318913094	14295	RNA
SA1035	0.406204295281349	14295	RNA
SA1035	0.406281271649604	14296	RNA
SA1035	0.406358248017859	14296	RNA
SA1035	0.406435224386113	14296	RNA
SA1035	0.406512200754368	14296	RNA
SA1035	0.406589177122623	14297	RNA
SA1035	0.406666153490878	14297	RNA
SA1035	0.406743129859133	14297	RNA
SA1035	0.406820106227388	14297	RNA
SA1035	0.406897082595643	14298	RNA
SA1035	0.406974058963898	14298	RNA
SA1035	0.407051035332153	14298	RNA
SA1035	0.407128011700408	14299	RNA
SA1035	0.407204988068663	14299	RNA
SA1035	0.407281964436918	14299	RNA
SA1035	0.407358940805173	14299	RNA
SA1035	0.407435917173428	14300	RNA
SA1035	0.407512893541683	14300	RNA
SA1035	0.407589869909938	14300	RNA
SA1035	0.407666846278193	14300	RNA
SA1035	0.407743822646448	14300	RNA
SA1035	0.407820799014702	14301	RNA
SA1035	0.407897775382957	14301	RNA
SA1035	0.407974751751212	14301	RNA
SA1035	0.408051728119467	14301	RNA
SA1035	0.408128704487722	14301	RNA
SA1035	0.408205680855977	14301	RNA
SA1035	0.408282657224232	14301	RNA
SA1035	0.408359633592487	14301	RNA
SA1035	0.408436609960742	14303	RNA
SA1035	0.408513586328997	14303	RNA
SA1035	0.408590562697252	14303	RNA
SA1035	0.408667539065507	14303	RNA
SA1035	0.408744515433762	14303	RNA
SA1035	0.408821491802017	14303	RNA
SA1035	0.408898468170272	14304	RNA
SA1035	0.408975444538527	14304	RNA
SA1035	0.409052420906782	14305	RNA
SA1035	0.409129397275037	14305	RNA
SA1035	0.409206373643291	14305	RNA
SA1035	0.409283350011546	14305	RNA
SA1035	0.409360326379801	14305	RNA
SA1035	0.409437302748056	14306	RNA
SA1035	0.409514279116311	14307	RNA
SA1035	0.409591255484566	14307	RNA
SA1035	0.409668231852821	14307	RNA
SA1035	0.409745208221076	14307	RNA
SA1035	0.409822184589331	14308	RNA
SA1035	0.409899160957586	14308	RNA
SA1035	0.409976137325841	14308	RNA
SA1035	0.410053113694096	14308	RNA
SA1035	0.410130090062351	14308	RNA
SA1035	0.410207066430606	14308	RNA
SA1035	0.410284042798861	14309	RNA
SA1035	0.410361019167116	14310	RNA
SA1035	0.410437995535371	14310	RNA
SA1035	0.410514971903626	14311	RNA
SA1035	0.410591948271881	14311	RNA
SA1035	0.410668924640135	14311	RNA
SA1035	0.41074590100839	14312	RNA
SA1035	0.410822877376645	14312	RNA
SA1035	0.4108998537449	14312	RNA
SA1035	0.410976830113155	14312	RNA
SA1035	0.41105380648141	14313	RNA
SA1035	0.411130782849665	14313	RNA
SA1035	0.41120775921792	14313	RNA
SA1035	0.411284735586175	14313	RNA
SA1035	0.41136171195443	14313	RNA
SA1035	0.411438688322685	14313	RNA
SA1035	0.41151566469094	14314	RNA
SA1035	0.411592641059195	14314	RNA
SA1035	0.41166961742745	14314	RNA
SA1035	0.411746593795705	14315	RNA
SA1035	0.41182357016396	14315	RNA
SA1035	0.411900546532215	14316	RNA
SA1035	0.41197752290047	14317	RNA
SA1035	0.412054499268725	14317	RNA
SA1035	0.412131475636979	14317	RNA
SA1035	0.412208452005234	14317	RNA
SA1035	0.412285428373489	14317	RNA
SA1035	0.412362404741744	14318	RNA
SA1035	0.412439381109999	14318	RNA
SA1035	0.412516357478254	14318	RNA
SA1035	0.412593333846509	14319	RNA
SA1035	0.412670310214764	14319	RNA
SA1035	0.412747286583019	14319	RNA
SA1035	0.412824262951274	14319	RNA
SA1035	0.412901239319529	14319	RNA
SA1035	0.412978215687784	14320	RNA
SA1035	0.413055192056039	14320	RNA
SA1035	0.413132168424294	14320	RNA
SA1035	0.413209144792549	14320	RNA
SA1035	0.413286121160804	14320	RNA
SA1035	0.413363097529059	14320	RNA
SA1035	0.413440073897314	14320	RNA
SA1035	0.413517050265568	14321	RNA
SA1035	0.413594026633823	14321	RNA
SA1035	0.413671003002078	14321	RNA
SA1035	0.413747979370333	14321	RNA
SA1035	0.413824955738588	14321	RNA
SA1035	0.413901932106843	14321	RNA
SA1035	0.413978908475098	14322	RNA
SA1035	0.414055884843353	14322	RNA
SA1035	0.414132861211608	14322	RNA
SA1035	0.414209837579863	14322	RNA
SA1035	0.414286813948118	14322	RNA
SA1035	0.414363790316373	14323	RNA
SA1035	0.414440766684628	14323	RNA
SA1035	0.414517743052883	14324	RNA
SA1035	0.414594719421138	14324	RNA
SA1035	0.414671695789393	14324	RNA
SA1035	0.414748672157648	14324	RNA
SA1035	0.414825648525903	14324	RNA
SA1035	0.414902624894157	14324	RNA
SA1035	0.414979601262412	14324	RNA
SA1035	0.415056577630667	14325	RNA
SA1035	0.415133553998922	14325	RNA
SA1035	0.415210530367177	14325	RNA
SA1035	0.415287506735432	14325	RNA
SA1035	0.415364483103687	14325	RNA
SA1035	0.415441459471942	14325	RNA
SA1035	0.415518435840197	14325	RNA
SA1035	0.415595412208452	14326	RNA
SA1035	0.415672388576707	14326	RNA
SA1035	0.415749364944962	14326	RNA
SA1035	0.415826341313217	14326	RNA
SA1035	0.415903317681472	14326	RNA
SA1035	0.415980294049727	14326	RNA
SA1035	0.416057270417982	14327	RNA
SA1035	0.416134246786237	14327	RNA
SA1035	0.416211223154492	14327	RNA
SA1035	0.416288199522747	14327	RNA
SA1035	0.416365175891001	14327	RNA
SA1035	0.416442152259256	14328	RNA
SA1035	0.416519128627511	14328	RNA
SA1035	0.416596104995766	14328	RNA
SA1035	0.416673081364021	14328	RNA
SA1035	0.416750057732276	14329	RNA
SA1035	0.416827034100531	14329	RNA
SA1035	0.416904010468786	14329	RNA
SA1035	0.416980986837041	14329	RNA
SA1035	0.417057963205296	14330	RNA
SA1035	0.417134939573551	14330	RNA
SA1035	0.417211915941806	14330	RNA
SA1035	0.417288892310061	14330	RNA
SA1035	0.417365868678316	14330	RNA
SA1035	0.417442845046571	14330	RNA
SA1035	0.417519821414826	14330	RNA
SA1035	0.417596797783081	14331	RNA
SA1035	0.417673774151336	14331	RNA
SA1035	0.41775075051959	14332	RNA
SA1035	0.417827726887845	14332	RNA
SA1035	0.4179047032561	14332	RNA
SA1035	0.417981679624355	14333	RNA
SA1035	0.41805865599261	14333	RNA
SA1035	0.418135632360865	14333	RNA
SA1035	0.41821260872912	14333	RNA
SA1035	0.418289585097375	14333	RNA
SA1035	0.41836656146563	14333	RNA
SA1035	0.418443537833885	14333	RNA
SA1035	0.41852051420214	14333	RNA
SA1035	0.418597490570395	14334	RNA
SA1035	0.41867446693865	14334	RNA
SA1035	0.418751443306905	14334	RNA
SA1035	0.41882841967516	14334	RNA
SA1035	0.418905396043415	14334	RNA
SA1035	0.41898237241167	14334	RNA
SA1035	0.419059348779925	14334	RNA
SA1035	0.41913632514818	14334	RNA
SA1035	0.419213301516434	14334	RNA
SA1035	0.419290277884689	14335	RNA
SA1035	0.419367254252944	14335	RNA
SA1035	0.419444230621199	14335	RNA
SA1035	0.419521206989454	14335	RNA
SA1035	0.419598183357709	14335	RNA
SA1035	0.419675159725964	14335	RNA
SA1035	0.419752136094219	14336	RNA
SA1035	0.419829112462474	14336	RNA
SA1035	0.419906088830729	14336	RNA
SA1035	0.419983065198984	14336	RNA
SA1035	0.420060041567239	14337	RNA
SA1035	0.420137017935494	14337	RNA
SA1035	0.420213994303749	14337	RNA
SA1035	0.420290970672004	14337	RNA
SA1035	0.420367947040259	14337	RNA
SA1035	0.420444923408514	14338	RNA
SA1035	0.420521899776769	14338	RNA
SA1035	0.420598876145024	14338	RNA
SA1035	0.420675852513278	14338	RNA
SA1035	0.420752828881533	14338	RNA
SA1035	0.420829805249788	14338	RNA
SA1035	0.420906781618043	14338	RNA
SA1035	0.420983757986298	14338	RNA
SA1035	0.421060734354553	14339	RNA
SA1035	0.421137710722808	14339	RNA
SA1035	0.421214687091063	14339	RNA
SA1035	0.421291663459318	14339	RNA
SA1035	0.421368639827573	14339	RNA
SA1035	0.421445616195828	14339	RNA
SA1035	0.421522592564083	14340	RNA
SA1035	0.421599568932338	14340	RNA
SA1035	0.421676545300593	14340	RNA
SA1035	0.421753521668848	14340	RNA
SA1035	0.421830498037103	14340	RNA
SA1035	0.421907474405358	14340	RNA
SA1035	0.421984450773613	14341	RNA
SA1035	0.422061427141867	14341	RNA
SA1035	0.422138403510122	14341	RNA
SA1035	0.422215379878377	14342	RNA
SA1035	0.422292356246632	14342	RNA
SA1035	0.422369332614887	14342	RNA
SA1035	0.422446308983142	14342	RNA
SA1035	0.422523285351397	14342	RNA
SA1035	0.422600261719652	14342	RNA
SA1035	0.422677238087907	14343	RNA
SA1035	0.422754214456162	14344	RNA
SA1035	0.422831190824417	14344	RNA
SA1035	0.422908167192672	14344	RNA
SA1035	0.422985143560927	14344	RNA
SA1035	0.423062119929182	14345	RNA
SA1035	0.423139096297437	14345	RNA
SA1035	0.423216072665692	14346	RNA
SA1035	0.423293049033947	14346	RNA
SA1035	0.423370025402202	14346	RNA
SA1035	0.423447001770456	14346	RNA
SA1035	0.423523978138711	14346	RNA
SA1035	0.423600954506966	14347	RNA
SA1035	0.423677930875221	14347	RNA
SA1035	0.423754907243476	14348	RNA
SA1035	0.423831883611731	14348	RNA
SA1035	0.423908859979986	14348	RNA
SA1035	0.423985836348241	14349	RNA
SA1035	0.424062812716496	14349	RNA
SA1035	0.424139789084751	14349	RNA
SA1035	0.424216765453006	14349	RNA
SA1035	0.424293741821261	14350	RNA
SA1035	0.424370718189516	14350	RNA
SA1035	0.424447694557771	14350	RNA
SA1035	0.424524670926026	14350	RNA
SA1035	0.424601647294281	14350	RNA
SA1035	0.424678623662536	14351	RNA
SA1035	0.424755600030791	14351	RNA
SA1035	0.424832576399045	14351	RNA
SA1035	0.4249095527673	14351	RNA
SA1035	0.424986529135555	14351	RNA
SA1035	0.42506350550381	14351	RNA
SA1035	0.425140481872065	14351	RNA
SA1035	0.42521745824032	14351	RNA
SA1035	0.425294434608575	14352	RNA
SA1035	0.42537141097683	14352	RNA
SA1035	0.425448387345085	14352	RNA
SA1035	0.42552536371334	14352	RNA
SA1035	0.425602340081595	14353	RNA
SA1035	0.42567931644985	14353	RNA
SA1035	0.425756292818105	14353	RNA
SA1035	0.42583326918636	14354	RNA
SA1035	0.425910245554615	14354	RNA
SA1035	0.42598722192287	14354	RNA
SA1035	0.426064198291125	14354	RNA
SA1035	0.42614117465938	14354	RNA
SA1035	0.426218151027634	14355	RNA
SA1035	0.426295127395889	14355	RNA
SA1035	0.426372103764144	14355	RNA
SA1035	0.426449080132399	14356	RNA
SA1035	0.426526056500654	14356	RNA
SA1035	0.426603032868909	14356	RNA
SA1035	0.426680009237164	14356	RNA
SA1035	0.426756985605419	14357	RNA
SA1035	0.426833961973674	14357	RNA
SA1035	0.426910938341929	14357	RNA
SA1035	0.426987914710184	14357	RNA
SA1035	0.427064891078439	14357	RNA
SA1035	0.427141867446694	14357	RNA
SA1035	0.427218843814949	14357	RNA
SA1035	0.427295820183204	14357	RNA
SA1035	0.427372796551459	14357	RNA
SA1035	0.427449772919714	14358	RNA
SA1035	0.427526749287969	14359	RNA
SA1035	0.427603725656224	14359	RNA
SA1035	0.427680702024478	14359	RNA
SA1035	0.427757678392733	14360	RNA
SA1035	0.427834654760988	14360	RNA
SA1035	0.427911631129243	14360	RNA
SA1035	0.427988607497498	14360	RNA
SA1035	0.428065583865753	14360	RNA
SA1035	0.428142560234008	14360	RNA
SA1035	0.428219536602263	14361	RNA
SA1035	0.428296512970518	14361	RNA
SA1035	0.428373489338773	14361	RNA
SA1035	0.428450465707028	14361	RNA
SA1035	0.428527442075283	14361	RNA
SA1035	0.428604418443538	14361	RNA
SA1035	0.428681394811793	14362	RNA
SA1035	0.428758371180048	14362	RNA
SA1035	0.428835347548303	14362	RNA
SA1035	0.428912323916558	14363	RNA
SA1035	0.428989300284813	14363	RNA
SA1035	0.429066276653068	14363	RNA
SA1035	0.429143253021322	14363	RNA
SA1035	0.429220229389577	14363	RNA
SA1035	0.429297205757832	14364	RNA
SA1035	0.429374182126087	14364	RNA
SA1035	0.429451158494342	14364	RNA
SA1035	0.429528134862597	14364	RNA
SA1035	0.429605111230852	14364	RNA
SA1035	0.429682087599107	14364	RNA
SA1035	0.429759063967362	14365	RNA
SA1035	0.429836040335617	14365	RNA
SA1035	0.429913016703872	14365	RNA
SA1035	0.429989993072127	14365	RNA
SA1035	0.430066969440382	14366	RNA
SA1035	0.430143945808637	14366	RNA
SA1035	0.430220922176892	14366	RNA
SA1035	0.430297898545147	14366	RNA
SA1035	0.430374874913402	14366	RNA
SA1035	0.430451851281657	14366	RNA
SA1035	0.430528827649911	14366	RNA
SA1035	0.430605804018166	14367	RNA
SA1035	0.430682780386421	14367	RNA
SA1035	0.430759756754676	14368	RNA
SA1035	0.430836733122931	14368	RNA
SA1035	0.430913709491186	14368	RNA
SA1035	0.430990685859441	14369	RNA
SA1035	0.431067662227696	14369	RNA
SA1035	0.431144638595951	14369	RNA
SA1035	0.431221614964206	14369	RNA
SA1035	0.431298591332461	14369	RNA
SA1035	0.431375567700716	14369	RNA
SA1035	0.431452544068971	14370	RNA
SA1035	0.431529520437226	14370	RNA
SA1035	0.431606496805481	14370	RNA
SA1035	0.431683473173736	14370	RNA
SA1035	0.431760449541991	14371	RNA
SA1035	0.431837425910246	14371	RNA
SA1035	0.4319144022785	14371	RNA
SA1035	0.431991378646755	14372	RNA
SA1035	0.43206835501501	14372	RNA
SA1035	0.432145331383265	14372	RNA
SA1035	0.43222230775152	14372	RNA
SA1035	0.432299284119775	14372	RNA
SA1035	0.43237626048803	14372	RNA
SA1035	0.432453236856285	14372	RNA
SA1035	0.43253021322454	14373	RNA
SA1035	0.432607189592795	14373	RNA
SA1035	0.43268416596105	14373	RNA
SA1035	0.432761142329305	14373	RNA
SA1035	0.43283811869756	14374	RNA
SA1035	0.432915095065815	14374	RNA
SA1035	0.43299207143407	14374	RNA
SA1035	0.433069047802325	14374	RNA
SA1035	0.43314602417058	14375	RNA
SA1035	0.433223000538835	14375	RNA
SA1035	0.43329997690709	14375	RNA
SA1035	0.433376953275344	14375	RNA
SA1035	0.433453929643599	14375	RNA
SA1035	0.433530906011854	14375	RNA
SA1035	0.433607882380109	14375	RNA
SA1035	0.433684858748364	14376	RNA
SA1035	0.433761835116619	14376	RNA
SA1035	0.433838811484874	14376	RNA
SA1035	0.433915787853129	14377	RNA
SA1035	0.433992764221384	14377	RNA
SA1035	0.434069740589639	14377	RNA
SA1035	0.434146716957894	14377	RNA
SA1035	0.434223693326149	14377	RNA
SA1035	0.434300669694404	14378	RNA
SA1035	0.434377646062659	14378	RNA
SA1035	0.434454622430914	14378	RNA
SA1035	0.434531598799169	14378	RNA
SA1035	0.434608575167424	14379	RNA
SA1035	0.434685551535679	14379	RNA
SA1035	0.434762527903933	14379	RNA
SA1035	0.434839504272188	14380	RNA
SA1035	0.434916480640443	14380	RNA
SA1035	0.434993457008698	14380	RNA
SA1035	0.435070433376953	14381	RNA
SA1035	0.435147409745208	14381	RNA
SA1035	0.435224386113463	14382	RNA
SA1035	0.435301362481718	14382	RNA
SA1035	0.435378338849973	14382	RNA
SA1035	0.435455315218228	14382	RNA
SA1035	0.435532291586483	14382	RNA
SA1035	0.435609267954738	14382	RNA
SA1035	0.435686244322993	14383	RNA
SA1035	0.435763220691248	14383	RNA
SA1035	0.435840197059503	14383	RNA
SA1035	0.435917173427758	14383	RNA
SA1035	0.435994149796013	14383	RNA
SA1035	0.436071126164268	14384	RNA
SA1035	0.436148102532523	14384	RNA
SA1035	0.436225078900777	14384	RNA
SA1035	0.436302055269032	14385	RNA
SA1035	0.436379031637287	14385	RNA
SA1035	0.436456008005542	14386	RNA
SA1035	0.436532984373797	14387	RNA
SA1035	0.436609960742052	14387	RNA
SA1035	0.436686937110307	14387	RNA
SA1035	0.436763913478562	14388	RNA
SA1035	0.436840889846817	14388	RNA
SA1035	0.436917866215072	14388	RNA
SA1035	0.436994842583327	14388	RNA
SA1035	0.437071818951582	14389	RNA
SA1035	0.437148795319837	14389	RNA
SA1035	0.437225771688092	14389	RNA
SA1035	0.437302748056347	14389	RNA
SA1035	0.437379724424602	14389	RNA
SA1035	0.437456700792857	14389	RNA
SA1035	0.437533677161112	14389	RNA
SA1035	0.437610653529367	14390	RNA
SA1035	0.437687629897621	14390	RNA
SA1035	0.437764606265876	14390	RNA
SA1035	0.437841582634131	14391	RNA
SA1035	0.437918559002386	14391	RNA
SA1035	0.437995535370641	14391	RNA
SA1035	0.438072511738896	14392	RNA
SA1035	0.438149488107151	14392	RNA
SA1035	0.438226464475406	14393	RNA
SA1035	0.438303440843661	14393	RNA
SA1035	0.438380417211916	14393	RNA
SA1035	0.438457393580171	14393	RNA
SA1035	0.438534369948426	14393	RNA
SA1035	0.438611346316681	14393	RNA
SA1035	0.438688322684936	14394	RNA
SA1035	0.438765299053191	14394	RNA
SA1035	0.438842275421446	14394	RNA
SA1035	0.438919251789701	14394	RNA
SA1035	0.438996228157956	14394	RNA
SA1035	0.43907320452621	14395	RNA
SA1035	0.439150180894465	14395	RNA
SA1035	0.43922715726272	14395	RNA
SA1035	0.439304133630975	14395	RNA
SA1035	0.43938110999923	14395	RNA
SA1035	0.439458086367485	14396	RNA
SA1035	0.43953506273574	14396	RNA
SA1035	0.439612039103995	14396	RNA
SA1035	0.43968901547225	14396	RNA
SA1035	0.439765991840505	14396	RNA
SA1035	0.43984296820876	14397	RNA
SA1035	0.439919944577015	14397	RNA
SA1035	0.43999692094527	14397	RNA
SA1035	0.440073897313525	14397	RNA
SA1035	0.44015087368178	14397	RNA
SA1035	0.440227850050035	14398	RNA
SA1035	0.44030482641829	14398	RNA
SA1035	0.440381802786545	14398	RNA
SA1035	0.440458779154799	14398	RNA
SA1035	0.440535755523054	14399	RNA
SA1035	0.440612731891309	14400	RNA
SA1035	0.440689708259564	14400	RNA
SA1035	0.440766684627819	14400	RNA
SA1035	0.440843660996074	14400	RNA
SA1035	0.440920637364329	14400	RNA
SA1035	0.440997613732584	14400	RNA
SA1035	0.441074590100839	14401	RNA
SA1035	0.441151566469094	14401	RNA
SA1035	0.441228542837349	14401	RNA
SA1035	0.441305519205604	14402	RNA
SA1035	0.441382495573859	14402	RNA
SA1035	0.441459471942114	14402	RNA
SA1035	0.441536448310369	14402	RNA
SA1035	0.441613424678624	14402	RNA
SA1035	0.441690401046879	14402	RNA
SA1035	0.441767377415134	14403	RNA
SA1035	0.441844353783388	14403	RNA
SA1035	0.441921330151643	14403	RNA
SA1035	0.441998306519898	14404	RNA
SA1035	0.442075282888153	14404	RNA
SA1035	0.442152259256408	14404	RNA
SA1035	0.442229235624663	14404	RNA
SA1035	0.442306211992918	14404	RNA
SA1035	0.442383188361173	14405	RNA
SA1035	0.442460164729428	14405	RNA
SA1035	0.442537141097683	14405	RNA
SA1035	0.442614117465938	14405	RNA
SA1035	0.442691093834193	14406	RNA
SA1035	0.442768070202448	14406	RNA
SA1035	0.442845046570703	14406	RNA
SA1035	0.442922022938958	14407	RNA
SA1035	0.442998999307213	14407	RNA
SA1035	0.443075975675468	14407	RNA
SA1035	0.443152952043723	14407	RNA
SA1035	0.443229928411978	14407	RNA
SA1035	0.443306904780232	14408	RNA
SA1035	0.443383881148487	14408	RNA
SA1035	0.443460857516742	14408	RNA
SA1035	0.443537833884997	14408	RNA
SA1035	0.443614810253252	14409	RNA
SA1035	0.443691786621507	14409	RNA
SA1035	0.443768762989762	14409	RNA
SA1035	0.443845739358017	14409	RNA
SA1035	0.443922715726272	14409	RNA
SA1035	0.443999692094527	14410	RNA
SA1035	0.444076668462782	14410	RNA
SA1035	0.444153644831037	14410	RNA
SA1035	0.444230621199292	14411	RNA
SA1035	0.444307597567547	14411	RNA
SA1035	0.444384573935802	14411	RNA
SA1035	0.444461550304057	14411	RNA
SA1035	0.444538526672312	14412	RNA
SA1035	0.444615503040567	14412	RNA
SA1035	0.444692479408822	14412	RNA
SA1035	0.444769455777076	14412	RNA
SA1035	0.444846432145331	14412	RNA
SA1035	0.444923408513586	14412	RNA
SA1035	0.445000384881841	14412	RNA
SA1035	0.445077361250096	14412	RNA
SA1035	0.445154337618351	14412	RNA
