SDHB	ATP5IF1	NDUFS5	UQCRH	NDUFS2	SDHC	COX7A2L	COX5B	ATP5MC3	NDUFB3	NDUFA10	UQCRC1	NDUFB4	NDUFB5	ATP5ME	COX7B2	NDUFC1	SDHA	NDUFS6	NDUFS4	COX7C	UQCRQ	NDUFA2	COX7A2	NDUFA4	ATP5MF	NDUFA5	NDUFB2	NDUFB11	COX7B	NDUFA1	UQCRB	COX6C	NDUFB9	CYC1	NDUFB6	NDUFA8	NDUFS3	COX8A	NDUFV1	NDUFS8	NDUFC2	SDHD	ATP5MG	ATP5F1C	NDUFB8	ATP5MD	NDUFA9	ATP5MC2	ATP5F1B	NDUFA12	COX6A1	NDUFB1	COX8C	ATP5MPL	COX5A	NDUFB10	UQCRC2	NDUFAB1	COX4I1	ATP5MC1	ATP5PD	NDUFV2	ATP5F1A	ATP5F1E	ATP5F1D	NDUFS7	UQCR11	NDUFA11	NDUFA7	NDUFB7	NDUFA13	UQCRFS1	COX6B1	NDUFA3	COX6B2	UQCR10	NDUFA6	ATP5MGL	ATP5PF	ATP5PO	NDUFV3	MT.ND1	MT.ND2	MT.CO1	MT.CO2	MT.ATP8	MT.ATP6	MT.CO3	MT.ND3	MT.ND4L	MT.ND4	MT.ND5	MT.ND6	MT.CYB
UQCRC2	0.0354096988054186	0.0498467543595668	0.0505343351513479	0.048890398323667	0.0520170578684648	0.02793261227948	0.0438220078201681	0.0693117667625412	0.0605836832126976	0.0551889439934052	0.0338740794062812	0.0428376127733808	0.0431017703730955	0.0430715234237931	-0.00447758427794629	-0.00963649817828321	0.0394124788162583	0.0172382161923308	0.0393390938532208	0.0430542707499321	0.0472700999173585	0.0405701483504578	0.0146189403774809	0.0694362664605048	0.0387613707600595	0.0439079201680463	0.0398608824433482	0.0601864317415665	0.0394513554645122	0.0630835384886292	0.0357827799480806	0.0252481957871446	0.0380489494825104	0.025227092130886	0.0452805771397509	0.0424088855602412	0.0474644466194313	0.044271100218463	0.0423846168580043	0.0582865644194068	0.0453279952860402	0.0275995189801047	0.0473563645301416	0.0574170359576574	0.0398713628919866	0.0331887903202989	0.0277950202372246	0.0385601996604914	0.0322255757566959	0.0352998235120007	0.0459240594535373	0.0130000101869119	0.0600747183781123	-0.0105983091796506	0.0362718462707252	0.0333798145057687	0.054221557532822	1	0.0287731548479951	0.0509723729439894	0.0580917191075309	0.0245338465752178	0.0518853724360909	0.0502383312314916	0.0263541951977874	0.0665881090372077	0.0393869343732816	0.0178815723881192	0.0360931571468316	0.0198101703541608	0.0100597443371483	0.0302214904426493	0.038209423262205	0.0538803220884033	0.0435917136945108	-0.00874042323252639	0.0558895971883826	0.0577645112450261	0.0102624155366212	0.0516118553773528	0.060319430406318	0.0219168070535367	-0.0727466953499734	-0.0709976861754479	-0.0809354964296149	-0.0862006352129243	0.00188733287716328	-0.0881742278626363	-0.0847452808236279	-0.0803847675786416	-0.0599511582821396	-0.0719638521855038	-0.0782189208423792	0.0188991399793509	-0.0803574356455459
NDUFAB1	0.0825725711867985	0.120559555915646	0.146334165526896	0.0746867843835543	0.0618897129548085	0.0131451433741587	0.0577048323947882	0.117506312167677	0.158115399305742	0.144755630376974	0.0598361098782217	0.0681342317528167	0.102131080068256	0.0645096858391216	0.0274599847161431	-0.0127266137323565	0.110012275918982	0.0452406191555154	0.14091373910416	0.0944421691532956	0.0613517112234346	0.147768834566733	0.0776119284807775	0.141330003510531	0.13191833855357	0.156870831166414	0.0676184430842569	0.176583576497917	0.0809983277788061	0.121925368839608	0.0964690617078583	0.0144471247038454	0.0998201452557563	0.0278335492589942	0.116239731017498	0.109621191968582	0.107631447041808	0.0595528001131759	0.135025294759096	0.0774810679187822	0.0919137145851132	0.0842513356076272	0.0651328079656036	0.120862474350924	0.104244875618245	0.1265474986686	0.123575903698721	0.0819540283615895	0.059438801988486	0.0697727404442045	0.127794340207301	0.0415446750364305	0.0841721586445898	0.0136770191636711	0.0663856341637038	0.096106215222222	0.0853616954019202	0.0287731548479951	1	0.0165645474749895	0.164128429922714	0.0877771711464052	0.129085253032739	0.0558282727806034	0.120751522327574	0.11972742070031	0.0668359180842805	0.0512303585040145	0.0522453476380062	0.0537552236243995	0.0224461927950799	0.0545315391157479	0.0906119902458648	0.1159359582686	0.0769118418011085	0.0153921973371171	0.140420793981284	0.106887276122253	0.00188829306689539	0.120567658622633	0.103927680162839	0.0461130069559531	-0.233620368512701	-0.220663358700878	-0.240786849051749	-0.226571796313286	-0.0335654524519719	-0.183405500939599	-0.243832284173377	-0.199620201466951	-0.168859821103841	-0.216086793239032	-0.212207409201378	-0.0287539095151636	-0.209366447844774
COX4I1	0.0158719848270649	0.0310027799307705	0.0348030529126024	0.125157556264944	-0.0160900368412928	-0.025772435979936	0.0836453549893231	0.00320753460725991	-0.0454280115031653	-0.0200803087220352	0.0403246083135256	0.0386661362182554	0.0201133429836557	0.0102271056622977	0.0749583184392272	0.0140820221176677	0.0155067313112599	-0.00555076780969308	0.0080031545202965	0.0145547639662151	0.103126167785601	0.0129454224737831	0.0360158704464539	-0.0414917414330733	-0.0637397326414355	-0.0339662816428416	0.0104811149265405	-0.0377688691877844	0.0308858476302826	-0.0146649646872713	0.0203513644246756	0.133344413291157	0.0241271769082446	0.0225208306210748	-0.0242737511191149	-0.0276473989330399	0.000168872858508128	0.0136399961919972	0.00427511646087276	0.0101448211935686	0.0121094065204046	0.00593178408891218	-0.00704472222960297	0.0821363871860362	0.0101361441819842	0.00548596103987863	0.027430813052289	-0.00998856110716619	0.0811780772635595	0.0513164063787296	0.00344419074812921	-0.0197241479839979	0.0144444147971065	0.00450816595568901	0.0580058536565424	0.0362353150949623	0.0613684361851844	0.0509723729439894	0.0165645474749895	1	-0.0261274271846322	0.0693540091179852	-0.023810550435799	0.0506227640733431	0.0456820916946961	0.0215759347307028	0.0285876762207115	0.0586688439336218	0.0722548046873918	0.00375919903702619	0.0779158905324745	0.0337710242096524	0.0199559694599845	0.0491500613537884	-0.00475965885360292	-0.0216395485554287	0.0186211619218046	-0.00789019140690113	-0.00526237724605225	-0.011214034446614	0.0380018532440825	-0.00926901061289129	0.0315067200397089	0.0635499450611417	0.0562854777998023	0.0708370651618645	-0.0421411524310083	-0.0245764377259834	0.0249039572393336	0.0396729948137315	0.023217616410522	0.0809038909402171	0.0310146253233318	-0.0746611645247876	0.0720071590164854
ATP5MC1	0.115926292124704	0.232371842051935	0.242722902309489	0.116301302689905	0.142705532033821	0.0596848014268103	0.0140294706460435	0.244514577107676	0.416412766293595	0.273227577226583	0.0496005753367793	0.107740835016538	0.1725582190174	0.12914875761019	-0.0161583158289562	0.000457854770192175	0.178817326930325	0.0956916636683496	0.253782253686966	0.157120806366203	0.0468427421885675	0.275094525515463	0.111180908622194	0.363874573481448	0.376813752075475	0.350729870049388	0.0753953645141074	0.366348221175704	0.159562656010007	0.287017917794496	0.203407680952331	-0.133102394159702	0.185811859650592	0.0842888778026164	0.271196393623537	0.252561085779179	0.157243505403372	0.133374602197869	0.281505276462614	0.101966864591281	0.124074777771653	0.178854190092917	0.129473910163227	0.198245986989818	0.233402051662813	0.235120359102213	0.202506032813875	0.180234467971462	0.0989872038289454	0.147833174449894	0.238167978818441	0.125270914304358	0.165137728709157	-0.00546895801595916	0.145242499933214	0.131989935489137	0.109131211953853	0.0580917191075309	0.164128429922714	-0.0261274271846322	1	0.108425164787295	0.295433846551014	0.0964103222216724	0.17871804434791	0.220378113987881	0.104682107629142	0.0483979093505514	0.0287691861141456	0.0556146381050156	-0.0239819396264017	0.0678185390701252	0.139302379732247	0.207422371116235	0.164507216236784	-0.0236695381158164	0.333787714711517	0.270104574377137	0.0175215112645113	0.262284604450533	0.214976394993354	0.0907386943722147	-0.439543092373052	-0.48373572400694	-0.495194846474851	-0.472226946357851	-0.0402407145672641	-0.332792659130913	-0.453581289332956	-0.41733681546278	-0.363409868556983	-0.490490589189489	-0.429742905112635	0.00473878980194478	-0.454509902548354
ATP5PD	0.0640224063651428	0.103997718582888	0.111055017015699	0.0900006151560972	0.0291177945810569	0.0198595427577779	0.0570237489458931	0.0764738023388495	0.0947890364715379	0.111330132748581	0.0439841409885469	0.0444442386447684	0.0869390498408522	0.0604589848275897	0.0626685058547323	0.0154784033158261	0.0990675766599744	0.0336068755530452	0.0968828220993292	0.0746591839598799	0.0654490325015003	0.0977696697074978	0.078945219588679	0.0905749233240705	0.0705841360137571	0.0957616531251977	0.0547201886311702	0.100018095037668	0.0654167943577428	0.104459950133086	0.0662241105442261	0.0699361934228323	0.091138064008659	0.0120392523806745	0.0767461725330419	0.0728165340105815	0.0646858135496256	0.0611969460408411	0.0703708629650215	0.0489975471844308	0.0511557397166332	0.0512383299070872	0.0382256540624309	0.118958775029471	0.0972425182880437	0.0859526585415684	0.108734539173231	0.0440468195420992	0.073054336358894	0.0698738458140173	0.104589307011127	0.0417404490523096	0.0749329421420366	0.0145943722244629	0.0785431892315568	0.0704789226815848	0.0768285851681306	0.0245338465752178	0.0877771711464052	0.0693540091179852	0.108425164787295	1	0.0997977401847148	0.052318668355249	0.116681061901424	0.093074612017436	0.0639711416400816	0.049560120799351	0.0470472107668929	0.0453215591080345	0.0675896955524794	0.0509115741349601	0.0728080815455671	0.0637991145457529	0.0516872492786648	-0.0160029011316488	0.111085803412921	0.0882659562747102	0.00169169133626516	0.0916405160392274	0.092983940257151	0.0457270823919518	-0.139633669007421	-0.131468270634154	-0.144275341206714	-0.132572789372493	-0.0189721971976551	-0.134210670053267	-0.16987762424059	-0.130564790766177	-0.105593182293092	-0.111616384280539	-0.119836979391432	-0.0322998163524434	-0.110132165574556
NDUFV2	0.119577087396884	0.200073505013097	0.206366030659953	0.0895533438708872	0.105582398756817	0.034773959574628	0.0208390181993325	0.169027482587538	0.325159205559387	0.222028208119131	0.0564079717449391	0.106083290696246	0.139167808103727	0.120500548036914	-0.0233393273159376	-0.0100803732099648	0.158176109479929	0.0937394341769978	0.191159150458597	0.140474394575043	0.043442186030363	0.204582817956727	0.101301536391994	0.282196488834781	0.279193039953459	0.276877293150027	0.0960568478543993	0.281042033056142	0.132117151743543	0.227686351935657	0.147650320694147	-0.106148084973429	0.147883867401869	0.0628298564095944	0.221187820387039	0.195929494000541	0.154070710446211	0.0983299327220473	0.222949232645065	0.0770306649148292	0.115453558199263	0.131607938944446	0.103700945029356	0.16500213573947	0.193465586445481	0.219309641852902	0.165242373995504	0.144695375612942	0.0882962055623831	0.116513169127276	0.191019818824388	0.0958592787155139	0.139618951989022	-0.00651493206691035	0.135824489816232	0.107129311756811	0.0955049127152082	0.0518853724360909	0.129085253032739	-0.023810550435799	0.295433846551014	0.0997977401847148	1	0.0719807788590279	0.145036738865985	0.174567018832651	0.0994025035741339	0.0405379767517116	0.0307230952172596	0.0484552232603393	0.00549428035232702	0.061443357462416	0.121497492947378	0.159268992570625	0.142588635296101	-0.0111621805639408	0.259246999118417	0.229637685584293	0.0118223007375461	0.219603764097769	0.170215611760583	0.0778699693222677	-0.37564308075577	-0.398868766925861	-0.417025905221036	-0.39973009075233	-0.0413988644440548	-0.291306790885843	-0.386503597515304	-0.354334097240828	-0.299566372810912	-0.402206397421906	-0.360333779742877	0.00592884438218085	-0.370714670512024
ATP5F1A	0.0500213654872823	0.0739399372202562	0.0810981173370987	0.100531289571189	0.0442974635350393	0.0189748174272332	0.0501752831778476	0.0708147620013542	0.126048649096053	0.072536179663849	0.0476353082972435	0.0415934308347059	0.0747021913835491	0.0514413286893219	0.0208719376037302	0.00711555466863196	0.0517748273020444	0.0408169554793551	0.0733105179623748	0.0557843665482122	0.0791999200047313	0.0811252213208039	0.0454750009432312	0.0736583491756265	0.069661259781047	0.088881647427018	0.0324705624613938	0.0879899478650411	0.0596005242678568	0.0914908176098962	0.0551275539824224	0.0243960300370965	0.0494551333795208	0.0334096901096567	0.0777702682837697	0.0545923661970274	0.0768921494703892	0.0465900233337011	0.0900682463888615	0.0365532971092788	0.0187732841652874	0.0440145125793683	0.0494462173821426	0.0852354221578042	0.0759513255572457	0.0652404727665527	0.0783205145507259	0.0411076740226976	0.0845405937073309	0.0596454204398991	0.0687232833055208	-0.0149574133941895	0.0547113071809297	-0.0120323314344663	0.077549587774204	0.0726146279297281	0.0431854919874515	0.0502383312314916	0.0558282727806034	0.0506227640733431	0.0964103222216724	0.052318668355249	0.0719807788590279	1	0.0705055087202083	0.0811947302766552	0.0408109379293478	0.0285454230574299	0.0325564057264927	0.0212543426040485	0.0237221679852054	0.0340935461268495	0.0379780119315718	0.0725345033694475	0.0484025324750936	-0.00705844686098555	0.0922851770456084	0.0744150360424129	0.011876485373885	0.0855431049091251	0.0813242722415693	0.0334832097296056	-0.132241181782458	-0.120620314820892	-0.151654577264141	-0.147458960580331	-0.0349333242316689	-0.153193426117263	-0.144721376385054	-0.151602994278016	-0.130724955805856	-0.139367172069539	-0.129698908523431	-0.0310271548912482	-0.146171061477325
ATP5F1E	0.0983035985922323	0.161153441876344	0.204332123379495	0.135504103133052	0.0722498336740192	0.0404366902219953	0.0909231660994715	0.126434505382264	0.220386944138109	0.169647425798078	0.0398767296378368	0.0798929579253572	0.128109282115301	0.0855605829710208	0.0765234814074862	-0.0107442836113237	0.152616058040151	0.0442128544278042	0.1646362191421	0.110902852612258	0.154888465894524	0.184701892017277	0.121048337965992	0.187706309684057	0.169661036074987	0.216326796637792	0.0647250709620025	0.235529506680964	0.0812904687772777	0.181259579009148	0.116453131486637	0.0796987933280617	0.158423673229841	0.00515715266109161	0.10863668319931	0.120869780318176	0.11757038800272	0.0651356341027649	0.170101826340938	0.0820374261516757	0.0938179426043464	0.0831505580675247	0.0727342426566304	0.170914256121872	0.126189208098282	0.132655208407441	0.183773221764974	0.0860110243119792	0.0941010378289963	0.0874644274997657	0.119984291143273	0.00252608296283115	0.125250479608291	-0.0129902113544864	0.1181279835425	0.12260388250166	0.116429541427275	0.0263541951977874	0.120751522327574	0.0456820916946961	0.17871804434791	0.116681061901424	0.145036738865985	0.0705055087202083	1	0.175530939885834	0.0652581246019103	0.110672131736866	0.0702934976160595	0.0368644742026372	0.0861860430321076	0.0618120470464557	0.120512064838586	0.159984675847973	0.111149222669508	0.00144712896821956	0.194669892572386	0.131316635160434	0.00401431164170797	0.213698218602354	0.162142698925123	0.0590946483552646	-0.300826089127286	-0.295513645448133	-0.308389328117403	-0.298580392713085	-0.0732434182754755	-0.267915814222949	-0.319106710411331	-0.259447959476362	-0.264868372651928	-0.287195802459843	-0.311216076061065	-0.074774110023322	-0.285322186016306
ATP5F1D	0.104874509665319	0.159349973121309	0.177668029287972	0.102094961546795	0.0807368439390199	0.0365621516024156	0.0249660911120327	0.145548782065914	0.262205777143865	0.184368755629423	0.04807468200397	0.0761066295642726	0.121467322405737	0.0869190909370109	0.0282048626180323	0.00170199116071935	0.127286735285857	0.072979957972831	0.156001632999425	0.117069205900667	0.0661873099820952	0.177293179899567	0.102463854296983	0.219525931001559	0.238368976110052	0.219749159700505	0.0414071218141288	0.252492737978965	0.125154821475634	0.190433443375041	0.150904138134732	-0.0302539190378902	0.101905586552342	0.0173424065485752	0.154675414271503	0.14373794766367	0.121627311477746	0.0765690225881449	0.196585983216476	0.0926941146838919	0.0841503648394061	0.0893168616196084	0.106447177078644	0.161098868652368	0.162924639532933	0.152115794316142	0.144841086885918	0.103484188118324	0.103217536689089	0.0993430426785319	0.138174426328613	0.0345786487509863	0.123722007869132	-0.00234230833380369	0.108740543833236	0.107501976729539	0.100631172597007	0.0665881090372077	0.11972742070031	0.0215759347307028	0.220378113987881	0.093074612017436	0.174567018832651	0.0811947302766552	0.175530939885834	1	0.0962660241143625	0.0749362607013869	0.0392311251513375	0.0371043194820817	0.0233579838684442	0.0707796763339291	0.106112972644527	0.171820872907015	0.116113837257359	-0.0183702974162433	0.205980165168512	0.169592463836202	-0.000171741167293308	0.194285075861004	0.165100057709353	0.06077340539199	-0.268933150958533	-0.297927229875982	-0.312634392761981	-0.298554368607537	-0.0381628114471266	-0.223149775255464	-0.281289790807037	-0.254428216182496	-0.257243812084062	-0.30947579758432	-0.290132113111942	-0.0118549002949532	-0.287098987698426
NDUFS7	0.071546939335257	0.106652468805733	0.0973543727023385	0.0743207737417222	0.0696832677228969	0.0201824513580138	0.0493630535984597	0.0929947833575537	0.11869165738025	0.110118421302571	0.0265739782009725	0.0633081111454822	0.0872063590796128	0.0490823747462057	0.024578041829154	0.00405555363905284	0.0735713160364298	0.0465527536274479	0.0858207746044035	0.0733725896227186	0.0433025099354632	0.0979818030821804	0.0641860140999809	0.115617659370457	0.110033517851597	0.128240132373796	0.0461185471018975	0.126312624349716	0.0722694637236532	0.117397220641083	0.102838658753242	-0.0253011722949449	0.0764123409214526	0.0341607346970024	0.103914463492014	0.08930802057831	0.0923617504528467	0.0657825475112672	0.106076235265334	0.0608296787261159	0.0726132572253442	0.0740157359625682	0.0701101089352325	0.0766964924495096	0.0848960391387733	0.085611236526507	0.0696341172210562	0.0796066828268749	0.037872245784848	0.0597341318798918	0.0971808960618253	0.0301987203148816	0.0519796916576758	-0.000170750737556476	0.0777999971929033	0.0754171398867894	0.0867746119662562	0.0393869343732816	0.0668359180842805	0.0285876762207115	0.104682107629142	0.0639711416400816	0.0994025035741339	0.0408109379293478	0.0652581246019103	0.0962660241143625	1	0.0493022419215256	0.0502564544904537	0.0104886874562898	0.0323805533586207	0.0534523208512038	0.0536132279218542	0.087097451489649	0.0735323299370904	-0.00769553865639135	0.108925649605205	0.103106309610085	0.000863393515203375	0.103598922851654	0.0811020544936765	0.0222416467291294	-0.170333029022942	-0.166549791419764	-0.185639931028036	-0.164588426941711	-0.00516782303164292	-0.128088928223404	-0.176576128985945	-0.140016612548282	-0.121727469477273	-0.162791562120301	-0.155092131491352	-0.0133740297836377	-0.148352328906846
UQCR11	0.0379779406158468	0.0751559513985292	0.0758367480826209	0.10128805687445	0.0011491742985812	0.0282578208716206	0.0757780828384229	0.0385065389840147	0.0494924257799252	0.0527964022899999	0.0329300811793163	0.0438368903950146	0.0549404662870337	0.0135542235180555	0.0694695420477126	0.0132445554354897	0.0782324007770954	0.00283500239060812	0.0648334583550668	0.0556987601741911	0.0915792471766546	0.0835300763234372	0.0740875239268109	0.0551698328507103	0.0291806488430978	0.0488454082362141	0.0476197837301994	0.0583272120026992	0.0275938400504284	0.0671390783794042	0.0271155595126421	0.086287702627549	0.0737389309679725	0.0163547217015447	0.0467330944145009	0.0398672695613227	0.0559162933324997	0.0412181567118692	0.0742102603605068	0.0417117031209316	0.0544407838530984	0.0255093898830557	0.048556845870378	0.0898777994804671	0.0382331284696024	0.0411085800706202	0.0900387605716926	0.0212685476554354	0.0797819688818415	0.0430370303934086	0.0590609152716623	-0.00917138599041827	0.0375818165432423	-0.00539947915945757	0.0569217685687593	0.0468466681092656	0.0600587712306911	0.0178815723881192	0.0512303585040145	0.0586688439336218	0.0483979093505514	0.049560120799351	0.0405379767517116	0.0285454230574299	0.110672131736866	0.0749362607013869	0.0493022419215256	1	0.0765208966904308	0.0228821963060453	0.0750116997303638	0.0303524028251765	0.0646489788784017	0.0528680116970305	0.0386554858000502	-0.00217359326466616	0.0642510201850817	0.0581880236209193	0.00470446517492509	0.0817542317127502	0.0866631801279731	0.0326566190637985	-0.0910572587726127	-0.0636110425329938	-0.0839810031598492	-0.0788241244728014	-0.0013868808683124	-0.0938459710331781	-0.0983000473250353	-0.0655763254661187	-0.051703381304284	-0.0544109582135174	-0.0795801715147188	-0.0371406354265632	-0.0525295032836119
NDUFA11	0.0272065034116196	0.0353580290225522	0.0497003447296892	0.064187557234865	0.0274996616538362	0.00931394959041017	0.0640707446849287	0.0318134944666646	0.0292914594834963	0.0404020205737805	0.0326112437607843	0.0330046204767259	0.0526047755186126	0.0188872942673963	0.0410966852444128	-0.0127146729570334	0.0451163989539839	-0.00311840418994611	0.0585071242751771	0.0406671856287403	0.0578562495926313	0.0554621761687642	0.0561348528928911	0.0298644138099718	0.00756977023917347	0.0319738335885809	0.0239955897004809	0.0460289260414527	0.0416967349648134	0.0573869546767826	0.0303107856853767	0.0553433204396704	0.0270003999969311	0.039745119766697	0.0285115812476355	0.0149710756078611	0.0368940225040839	0.0494203974946489	0.0490559003400583	0.0341635840825991	0.0390714130547326	0.0219446274055356	0.0226395626006307	0.0764599355909056	0.0358668212197459	0.0394509981061854	0.0462598597832966	0.0141663885890263	0.0414903366600637	0.0156684934898694	0.0495895660838065	-0.0119283813094662	0.0364556032868698	0.0159506133943765	0.0209846619973507	0.0552614544925603	0.0518725511228828	0.0360931571468316	0.0522453476380062	0.0722548046873918	0.0287691861141456	0.0470472107668929	0.0307230952172596	0.0325564057264927	0.0702934976160595	0.0392311251513375	0.0502564544904537	0.0765208966904308	1	0.021169062213224	0.0649879512533106	0.0465875384146779	0.0471304043983767	0.0303386723950718	0.0224790277633075	0.00803433561660457	0.0357330306746786	0.0473951967960306	0.0119968832165176	0.0559054773939407	0.0568815587174132	0.0097056932035846	-0.0702270990269528	-0.0528315358661267	-0.0671969696246372	-0.0543683454144968	-0.0239713622261262	-0.0810349238777121	-0.0831134391672171	-0.0621220570198593	-0.0533238281460685	-0.0354805980022497	-0.0685663012719026	-0.0298128210498957	-0.0428603940526884
NDUFA7	0.0200405926255112	0.0360382816810094	0.0656359820354777	0.0329932766597127	0.0363703094244352	0.0124256109067807	0.0193934520348038	0.0232182399155225	0.0523756400960196	0.0480051213723293	0.0328473431550356	0.0252693400966387	0.0436599159204855	0.0245540072114963	0.00249799202035911	-0.0019479491449476	0.0297943882429448	0.0242350032125409	0.0446568023110363	0.0306765265717003	0.0293668136685756	0.0588854067211902	0.0273254669980486	0.0674807749655317	0.0485421520114484	0.0532340927671947	0.0181325377183241	0.058369840839572	0.0128223009631237	0.058793022267004	0.0373967841426142	0.0119967136241525	0.0284057956834571	0.0187002657302513	0.0422075217702367	0.0472499414693687	0.0576599570669806	0.0322709684311321	0.0477213632516674	0.0340246602996681	0.0202545950455766	0.0271746982224015	0.0292722240630361	0.0386159566719631	0.0405807774378106	0.0494083471757244	0.0532167967991263	0.0215975051201664	0.0211595691617137	0.0223819652474153	0.0422326344583892	0.00217702045170894	0.0312481750242931	0.0171968978800604	0.0162632766834397	0.00573523990543025	0.0231348725649517	0.0198101703541608	0.0537552236243995	0.00375919903702619	0.0556146381050156	0.0453215591080345	0.0484552232603393	0.0212543426040485	0.0368644742026372	0.0371043194820817	0.0104886874562898	0.0228821963060453	0.021169062213224	1	0.0105913416343693	0.0232414173982645	0.0266755364218462	0.0435095992595496	0.0333711683296308	-0.00384261421158462	0.052599913688265	0.0516609708143826	0.0178925279723524	0.0457037967906824	0.05421978528941	0.0166549959000705	-0.0823312242548271	-0.080411473426014	-0.0752636480800367	-0.0757906131821969	0.00321559161543807	-0.0667591817422202	-0.08292893147175	-0.0700106068401333	-0.0547890391546155	-0.0749401740954016	-0.0743335050371891	-0.0107232666689656	-0.0650013522040179
NDUFB7	0.0278874973802131	0.0375220194787179	0.0454106696412457	0.0599537737842436	-0.00648409245495641	0.010298464932457	0.0429204850056588	-0.000244422934632162	-0.0161937501270495	-0.00918061235055613	0.0370893055715345	0.0237861980012862	0.0395754513941697	-0.0126280348209109	0.0887251065688116	-0.0110095615348592	0.0518860993557926	-0.0162663522045045	0.0352074825408049	0.0226474653998873	0.0876852306790325	0.0301037292053782	0.0406275249961596	-0.0322853460014844	-0.0472433058948707	-0.0238491772123272	0.00650807176576933	0.000795936527938196	-0.00227825417618289	0.00917201040778703	0.00747617527101348	0.114112391300755	0.0326234104154497	0.000805940752669058	-0.0234288997428645	-0.013206723973492	0.0300379539881115	0.0378179557592679	-0.00581513902304023	0.0432331524187178	0.0415415604182203	0.0176124782139499	-0.00642890653530583	0.058783132261793	0.0182111775627259	0.0108131935688279	0.0322666683797894	-0.00261451363099984	0.0613517400863776	0.0196595695274769	0.034608840736826	0.00245791111359983	0.0205282888616352	0.00698988156719084	0.0227530318717644	0.0505619400871291	0.0687875675253478	0.0100597443371483	0.0224461927950799	0.0779158905324745	-0.0239819396264017	0.0675896955524794	0.00549428035232702	0.0237221679852054	0.0861860430321076	0.0233579838684442	0.0323805533586207	0.0750116997303638	0.0649879512533106	0.0105913416343693	1	0.0256042239931638	0.0493876493674574	0.0167382347716304	0.0167871635874883	0.015983437105055	-0.0123491903794723	-0.00148528344428962	0.00542247561529882	0.018657496534352	0.0401310915481399	0.0218351989317472	-0.0197982427200592	0.014313049922635	0.000381734977706427	0.0166928788799088	-0.0250269390987586	-0.0470064768601635	-0.0388159598235102	-0.000823615043910889	0.000275897071265496	0.0386302602002474	-0.00439853431261239	-0.0682584076934384	0.0311142024983169
NDUFA13	0.0604610067418776	0.0539690198481097	0.0505480599496115	0.0482355724041745	0.0445210288705336	0.0223134306376069	0.0350523380249924	0.0511814017384947	0.0705427138224282	0.0761580686484097	0.0392751043638108	0.0506802237152867	0.0524508672737037	0.043637201568923	0.0159656957374569	0.0195145763595747	0.023516988571968	0.0276205675726515	0.0665092833570355	0.0529300941282197	0.0310356231990696	0.063422967210423	0.0448476114778284	0.0611870113495298	0.0653814494361997	0.0625403303001509	0.0365713032622571	0.0752809811835236	0.0451979191522657	0.0639056081821983	0.0497034418006402	0.0175914304820573	0.0398512905852771	0.0313948584901875	0.0646154202794717	0.0480308591449302	0.0561586666826891	0.0570403749153942	0.0629425185878779	0.0402121503043329	0.0642923075729547	0.04596854525345	0.0460489406035719	0.0483977965463507	0.0490486857714876	0.0541914157183973	0.0410702665884311	0.034246086612221	0.0112606085826058	0.0232869478472275	0.0559339952885142	0.018172980166919	0.0433654872563913	0.0209138810618607	0.0414554081260175	0.0465874219750138	0.0239752821743358	0.0302214904426493	0.0545315391157479	0.0337710242096524	0.0678185390701252	0.0509115741349601	0.061443357462416	0.0340935461268495	0.0618120470464557	0.0707796763339291	0.0534523208512038	0.0303524028251765	0.0465875384146779	0.0232414173982645	0.0256042239931638	1	0.0381186883100737	0.0384533598924083	0.0620819201031349	0.0121066769138	0.0710978454267385	0.083649548843539	0.019849935636387	0.0536463241363038	0.0593988704596899	0.0410087874269864	-0.0871767178061846	-0.0840517732650649	-0.0911833154867813	-0.0759125564553932	0.000212973681603276	-0.0617934131482352	-0.0878535169922803	-0.0661475709526115	-0.054862741890642	-0.0724272698283383	-0.0766929257666403	0.0114747666678761	-0.0566841288760237
